Data;World;Afghanistan;Albania;Algeria;American Samoa;Angola;Antarctica;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei;Bulgaria;Burkina Faso;Burma;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Cayman Islands;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo-Brazzaville;Congo-Kinshasa;Cook Islands;Costa Rica;Cote d'Ivoire;Croatia;Cuba;Cyprus;Czechia;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Eswatini;Ethiopia;Falkland Islands;Faroe Islands;Fiji;Finland;Former Czechoslovakia;Former Serbia and Montenegro;Former U.S.S.R.;Former Yugoslavia;France;French Guiana;French Polynesia;Gabon;Gambia, The;Georgia;Germany;Germany, East;Germany, West;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guam;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Hawaiian Trade Zone;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Lithuania;Luxembourg;Macau;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Martinique;Mauritania;Mauritius;Mexico;Micronesia;Moldova;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Namibia;Nauru;Nepal;Netherlands;Netherlands Antilles;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;North Korea;North Macedonia;Northern Mariana Islands;Norway;Oman;Pakistan;Palestinian Territories;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto Rico;Qatar;Reunion;Romania;Russia;Rwanda;Saint Helena;Saint Kitts and Nevis;Saint Lucia;Saint Pierre and Miquelon;Saint Vincent/Grenadines;Samoa;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;South Korea;South Sudan;Spain;Sri Lanka;Sudan;Suriname;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;The Bahamas;Timor-Leste;Togo;Tonga;Trinidad and Tobago;Tunisia;Turkiye;Turkmenistan;Turks and Caicos Islands;Tuvalu;U.S. Pacific Islands;U.S. Territories;U.S. Virgin Islands;Uganda;Ukraine;United Arab Emirates;United Kingdom;United States;Uruguay;Uzbekistan;Vanuatu;Venezuela;Vietnam;Wake Island;Western Sahara;Yemen;Zambia;Zimbabwe
2021-03-01;93751.189249707;0.0;16.48344;1381.2068;0.0;1175.303789536;0.0;0.0;689.395247548;0.0;0.0;502.76091121;25.7217;737.82404593;183.8151;13.4965;0.541;35.3327;25.0492;0.0;0.0;0.0;0.0;68.488997409;0.21;0.0;3259.130058426;0.0;106.0428;6.1751;0.0;8.2596;0.0;0.0;0.0;64.617063173;5617.7851;0.0;0.0;123.0;9.6872;4959.178252857;776.41333;0.0;295.974156746;22.0;0.0;0.4;35.2473494;15.7279;37.887;0.0;10.7926;67.578541403;0.0;0.0;-0.0982;505.204802258;660.1708;0.003;148.0;0.0;24.161;0.0;0.0;0.0;0.0;0.0;16.8964;0.0;0.0;0.0;0.0;108.8617;0.0;0.0;149.668;0.0;0.29692;191.4082;0.0;0.0;191.39726192;0.0;14.7132;0.0;0.0;0.0;0.0;11.401400646;0.0;0.0;121.633;0.0;0.0;0.02;0.096;38.2938;0.0;935.426180645;876.4911;3342.3951;4087.246;0.7795;8.9114;167.3424;2.22;106.4968;0.3427;1880.106590323;-0.0322;0.0;0.0;2629.374;5.2763;0.0;1.595;0.0;0.0;0.0;1301.908;9.014;0.0;0.0;0.0;0.0;619.46063278;0.0;0.0;0.0;-0.27;0.0;0.0;1968.7853;0.0;0.0;16.949;0.0;0.0;0.025;0.0;0.0;0.0;0.0;93.976106295;0.7850999999999999;0.0;19.8577;-0.014;8.4209;1658.423777419;0.0;0.1169;0.0;0.0;2098.794064515;961.4152;100.003;0.0;0.0;38.43929;2.0;107.8115;14.852;33.8753;12.3986;0.0;1807.457;0.0;85.8107;10508.697199881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9854.0631;-0.0279;17.3328;0.0;0.0;20.5577;6.0019;0.01;0.0;0.0;117.9543;109.3941;152.324334333;77.3883;-0.271;64.621633333;14.481;13.3891;1.2427;74.251;25.6216;0.31007;0.0;473.71648;0.0;12.0;0.0;0.0;83.118841936;43.775645161;82.2674;252.788005;0.0;0.0;0.0;0.0;0.0;0.0;59.5956;3599.449234146;1097.708321284;18653.327;1.4832;37.9955;0.0;579.2905;201.520774194;0.0;0.0;56.9481;0.144;0.8
2021-04-01;93980.844849666;0.0;16.38744;1381.2068;0.0;1155.303789536;0.0;0.0;683.831672115;0.0;0.0;468.003897818;24.8907;701.02404593;183.7891;13.4705;0.539;34.5417;25.0492;0.0;0.0;0.0;0.0;65.972421882;0.21;0.0;3698.733841719;0.0;110.6918;6.1751;0.0;8.2406;0.0;0.0;0.0;64.328712985;5242.7851;0.0;0.0;122.0;15.9172;4978.678450854;776.47358;0.0;281.008309226;22.0;0.0;0.4;34.930710758;15.6109;36.887;0.0;10.0506;65.034892464;0.0;0.0;-0.0982;501.974649333;671.4098;0.003;143.0;0.0;24.5;0.0;0.0;0.0;0.0;0.0;16.8964;0.0;0.0;0.0;0.0;108.8217;0.0;0.0;169.668;0.0;0.29492;191.3172;0.0;0.0;189.732485414;0.0;14.7312;0.0;0.0;0.0;0.0;11.416581333;0.0;0.0;86.806;0.0;0.0;0.02;0.096;40.2668;0.0;933.097653333;857.4911;3502.3951;4087.246;0.7795;8.9114;150.7184;2.22;105.8788;0.3427;1845.962106667;-0.0322;0.0;0.0;2629.374;5.2763;0.0;1.595;0.0;0.0;0.0;1231.908;9.014;0.0;0.0;0.0;0.0;611.1018;0.0;0.0;0.0;-0.27;0.0;0.0;1964.6853;0.0;0.0;16.879;0.0;0.0;0.025;0.0;0.0;0.0;0.0;92.356104308;0.7850999999999999;0.0;20.2107;-0.014;8.4209;1608.9623;0.0;0.1169;0.0;0.0;2002.063333333;959.4152;100.003;0.0;0.0;37.19129;2.0;110.8165;14.85;38.8773;12.398599999999998;0.0;1822.457;0.0;86.2797;10728.067905827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9874.0631;-0.0279;17.2428;0.0;0.0;20.5577;6.4389;0.01;0.0;0.0;117.9453;114.71609999999998;154.151430333;77.3773;-0.271;62.4983;14.418;13.3891;1.2427;77.251;25.6216;0.31007;0.0;469.39948;0.0;12.0;0.0;0.0;80.412733333;44.2491;84.2254;252.788005;0.0;0.0;0.0;0.0;0.0;0.0;59.9166;3674.449234146;831.410435352;19023.43;1.4832;37.8425;0.0;539.2905;210.190666667;0.0;0.0;56.9981;0.144;0.8
2021-05-01;94965.924363564;0.0;16.29244;1391.2068;0.0;1115.303789536;0.0;0.0;705.496120903;0.0;0.0;424.720777532;25.0717;677.02404593;185.7631;13.4435;0.537;34.6047;25.0492;0.0;0.0;0.0;0.0;66.903013096;0.21;0.0;3992.320532331;0.0;114.4788;6.1751;0.0;8.2216;0.0;0.0;0.0;64.040362796;5334.7851;0.0;0.0;122.0;18.8072;5026.733484107;734.51333;0.0;266.084102751;22.0;0.0;0.4;34.614072117;15.4789;36.887;0.0;10.2246;67.047942604;0.0;0.0;-0.0982;501.090301613;668.9806;0.003;148.0;0.0;19.871;0.0;0.0;0.0;0.0;0.0;16.8964;0.0;0.0;0.0;0.0;108.8617;0.0;0.0;169.668;0.0;0.29392;188.3632;0.0;0.0;188.067708907;0.0;14.663200000000002;0.0;0.0;0.0;0.0;10.414803226;0.0;0.0;103.39;0.0;0.0;0.02;0.096;39.5608;0.0;885.436612903;847.4911;3502.3951;4087.246;0.7795;8.9114;107.3154;2.22;104.7478;0.3427;1875.870345162;-0.0322;0.0;0.0;2660.374;5.2763;0.0;1.595;0.0;0.0;0.0;1261.908;9.014;0.0;0.0;0.0;0.0;632.1118;0.0;0.0;0.0;-0.27;0.0;0.0;1976.2853;0.0;0.0;16.808;0.0;0.0;0.025;0.0;0.0;0.0;0.0;93.282949644;0.7850999999999999;0.0;20.3827;-0.014;8.4209;1644.675616129;0.0;0.1169;0.0;0.0;1852.266645162;964.4152;100.003;0.0;0.0;37.19129;2.0;127.423177419;14.847;36.2093;12.398599999999998;0.0;1822.457;0.0;86.0217;10724.565626826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10236.0631;-0.0279;17.1528;0.0;0.0;20.5577;7.1789;0.01;0.0;0.0;117.9363;105.0891;155.899677;77.3773;-0.271;62.4983;14.356;13.3891;1.2427;80.251;25.6216;0.31007;0.0;477.54448;0.0;12.0;0.0;0.0;78.655132258;42.893419355;84.0974;252.788005;0.0;0.0;0.0;0.0;0.0;0.0;61.5436;3704.449234146;866.667177046;19294.828;1.4832;37.6905;0.0;584.2905;206.486258065;0.0;0.0;57.0481;0.144;0.8
2021-06-01;95385.939093106;0.0;16.19844;1406.2068;0.0;1105.303789536;0.0;0.0;705.166325657;0.0;0.0;359.6795;25.2787;708.12404593;187.7371;13.4175;0.535;34.4237;25.0492;0.0;0.0;0.0;0.0;66.750146254;0.21;0.0;3987.686643569;0.0;109.0898;6.1751;0.0;8.2026;0.0;0.0;0.0;63.752012608;5523.7851;0.0;0.0;121.0;12.3752;4949.07491697;725.13957;0.0;276.125141236;22.0;0.0;0.4;34.297433475;15.3539;36.887;0.0;10.3896;63.696733419;0.0;0.0;-0.0982;496.547647;666.2265;0.003;143.0;0.0;20.533;0.0;0.0;0.0;0.0;0.0;16.8964;0.0;0.0;0.0;0.0;108.8217;0.0;0.0;179.668;0.0;0.29192;188.8232;0.0;0.0;187.4029324;0.0;14.8462;0.0;0.0;0.0;0.0;11.455412;0.0;0.0;112.605;0.0;0.0;0.02;0.096;39.8228;0.0;917.90718;853.4911;3552.3951;4037.246;0.7795;8.9114;132.8754;2.22;105.1968;0.3427;1854.717766667;-0.0322;0.0;0.0;2683.374;5.2763;0.0;1.595;0.0;0.0;0.0;1271.908;9.014;0.0;0.0;0.0;0.0;631.0818;0.0;0.0;0.0;-0.27;0.0;0.0;1984.1853;0.0;0.0;16.738;0.0;0.0;0.025;0.0;0.0;0.0;0.0;91.121875714;0.7850999999999999;0.0;18.9217;-0.014;8.4209;1610.927766667;0.0;0.1169;0.0;0.0;1850.683999999;971.4152;100.003;0.0;0.0;37.19129;2.0;127.482733333;14.845;35.6973;12.398599999999998;0.0;1827.457;0.0;84.9967;10682.126860728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10701.0631;-0.0279;17.0638;0.0;0.0;20.5577;6.4949;0.01;0.0;0.0;117.9283;110.0621;160.555222;77.2783;-0.271;62.4983;14.294;13.3891;1.2427;83.251;25.6216;0.31007;0.0;478.20148;0.0;12.0;0.0;0.0;80.6234;41.4327;87.8244;252.788005;0.0;0.0;0.0;0.0;0.0;0.0;63.8406;3754.449234146;726.203098798;19223.568;1.4832;37.5385;0.0;599.2905;205.304;0.0;0.0;57.0981;0.144;0.8
2021-07-01;97043.846788027;0.0;16.10344;1421.2068;0.0;1155.303789536;0.0;0.0;729.807088709;0.0;0.0;456.679;24.8717;720.02404593;190.7111;13.3915;0.532;34.1237;25.0492;0.0;0.0;0.0;0.0;66.04368569;0.21;0.0;4251.563982006;0.0;83.4638;6.1751;0.0;8.1836;0.0;0.0;0.0;63.463662419;5650.7851;0.0;0.0;90.0;16.3092;4986.815620123;762.24125;0.0;266.125141236;22.0;0.0;0.4;33.980794833;15.4679;36.887;0.0;10.8836;72.977117366;0.0;0.0;-0.0982;495.592840968;654.8502;0.003;143.0;0.0;17.387;0.0;0.0;0.0;0.0;0.0;16.8964;0.0;0.0;0.0;0.0;108.3887;0.0;0.0;179.668;0.0;0.28992;190.1462;0.0;0.0;185.738155894;0.0;14.6332;0.0;0.0;0.0;0.0;11.285944839;0.0;0.0;121.027;0.0;0.0;0.02;0.096;39.6478;0.0;923.299919355;857.4911;3552.3951;4087.246;0.7795;8.9114;154.1854;2.22;104.8318;0.3427;1857.651287097;-0.0322;0.0;0.0;2720.374;5.2763;0.0;1.595;0.0;0.0;0.0;1281.908;9.014;0.0;0.0;0.0;0.0;580.6318;0.0;0.0;0.0;-0.27;0.0;0.0;1985.8853;0.0;0.0;16.669;0.0;0.0;0.025;0.0;0.0;0.0;0.0;90.83245498;0.7850999999999999;0.0;20.3827;-0.014;8.4209;1637.668067742;0.0;0.1169;0.0;0.0;2040.966645162;975.4152;100.003;0.0;0.0;36.75829;2.0;124.450435484;14.842999999999998;41.0763;12.398599999999998;0.0;1830.457;0.0;84.2947;10730.252215061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11210.0631;-0.0279;16.9748;0.0;0.0;20.5577;6.4279;0.0;0.0;0.0;117.9203;114.6161;157.942320333;77.1583;-0.271;62.4983;14.232;13.3891;1.2427;86.251;25.6216;0.31007;0.0;453.54448;0.0;12.0;0.0;0.0;80.470712904;39.244709677;86.1644;252.788005;0.0;0.0;0.0;0.0;0.0;0.0;62.5856;3809.449234146;885.999929279;19235.846;1.4832;37.3885;0.0;589.2905;202.703032258;0.0;0.0;57.1481;0.144;0.8
2021-08-01;96451.98226294728;0.0;16.0078210968218;1431.1527274752807;0.0;1115.3460714755147;0.0;0.0;718.7751892909758;0.0;0.0;470.8272759291909;24.92909510738826;714.3961035495215;192.1826763796629;13.36913020807679;0.53;33.98981878295908;24.4364805448197;0.0;0.0;0.0;0.0;64.532319858;0.200585440420122;0.0;4200.590149335812;0.0;111.76930174474828;6.09801195146673;0.0;8.148130988591063;0.0;0.0;0.0;63.15756366924698;5466.569770816909;0.0;0.0;90.0;14.06581714089042;4958.572834859527;778.4006530644688;0.0;266.1353348814183;22.0;0.0;0.4;33.61274625366235;15.31404260784111;36.95941012586032;0.0;10.86459677408511;75.18589476204185;0.0;0.0;-0.0937981810032525;487.6838990872925;649.892677368707;0.003;143.0;0.0;19.645;0.0;0.0;0.0;0.0;0.0;16.51141696097365;0.0;0.0;0.0;0.0;107.4209970631092;0.0;0.0;179.68272578956902;0.0;0.2881450657732709;184.9755564118033;0.0;0.0;184.044781990314;0.0;14.17008316153498;0.0;0.0;0.0;0.0;11.157294157680187;0.0;0.0;124.606;0.0;0.0;0.02;0.096;39.546445058855184;0.0;894.386350017842;859.5828384775431;3502.063929299891;4162.816883255162;0.771519715773257;8.64662920282463;151.3346862670201;2.254725009054748;100.7672712810506;0.328224442683786;1614.6734540544326;-0.0307692103404539;0.0;0.0;2750.536600649222;5.277322346704095;0.0;1.595;0.0;0.0;0.0;1271.9576796912352;8.790816642158271;0.0;0.0;0.0;0.0;563.021392201004;0.0;0.0;0.0;-0.257652211155358;0.0;0.0;1927.8573744890425;0.0;0.0;16.599;0.0;0.0;0.025;0.0;0.0;0.0;0.0;89.8391133265649;0.749959576602622;0.0;19.11865462875715;-0.004418283230697;8.402022623687039;1464.5837013545035;0.0;0.111684780785938;0.0;0.0;2097.5592295906395;982.3518223657188;100.05653522817828;0.0;0.0;36.61214927668416;2.0;127.64276477146954;14.63551346106449;38.28871693335678;12.20355087087979;0.0;1830.1229124920312;0.0;83.3248770172936;10696.325432546148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11311.30346442175;-0.0267234318181797;16.80525889315452;0.0;0.0;19.6369313328489;7.00445638690672;0.0;0.0;0.0;117.2857159090898;111.27831760629672;149.668127333;75.8219061294798;-0.258716889713851;62.41461419974633;14.193571255885589;13.26397799972815;1.1983509813472648;89.32951934172415;24.5109456800959;0.3103359100688161;0.0;454.5201735632;0.0;12.0;0.0;0.0;78.8806669508453;41.111696779738885;83.2201125442763;252.6495810284315;0.0;0.0;0.0;0.0;0.0;0.0;62.7910904080946;3867.935300173072;945.230455572629;19174.821;1.4346546231437;37.17836647754427;0.0;578.8744151886085;201.37786642914315;0.0;0.0;57.18699744712059;0.137556469757323;0.8
2021-09-01;96743.43983304432;0.0;15.914821097;1441.152727475;0.0;1185.346071476;0.0;0.0;733.987738738;0.0;0.0;494.82727593;25.317095107;705.89610355;194.28167638;13.343130208;0.528;33.785818783;24.43648054;0.0;0.0;0.0;0.0;63.168375468;0.20058544;0.0;4192.070953868;0.0;96.157301745;6.098011951;0.0;8.129130989;0.0;0.0;0.0;62.86921348;5338.56977082;0.0;0.0;89.0;17.819817141;5035.621609442;775.172523064;0.0;256.135334881;22.0;0.0;0.4;33.296107612;15.436042608;35.959410126;0.0;10.246596774;69.84628628;0.0;0.0;-0.093798181;487.855393646;654.280777369;0.003;143.0;0.0;20.3;0.0;0.0;0.0;0.0;0.0;16.511416961;0.0;0.0;0.0;0.0;107.37399706;0.0;0.0;189.68272579;0.0;0.287145066;185.74855641;0.0;0.0;183.380005483;0.0;14.286083162;0.0;0.0;0.0;0.0;11.046251136;0.0;0.0;127.726;0.0;0.0;0.02;0.096;40.457445059;0.0;903.29987;842.77033848;3502.0639293;4212.81688326;0.771519716;8.646629203;151.92568627;2.254725009;100.46727128;0.328224443;1688.607860039;-0.03076921;0.0;0.0;2770.536600649;5.277322347;0.0;1.595;0.0;0.0;0.0;1251.957679691;8.790816642;0.0;0.0;0.0;0.0;575.9513922;0.0;0.0;0.0;-0.257652211;0.0;0.0;1968.25737449;0.0;0.0;16.53;0.0;0.0;0.025;0.0;0.0;0.0;0.0;88.920672343;0.749959577;0.0;18.254654629;-0.004418283;8.402022624;1611.498192753;0.0;0.111684781;0.0;0.0;2041.88934787;992.351822366;100.056535228;0.0;0.0;36.423149277;2.0;134.057571223;14.633513461;29.953716933;12.203550871;0.0;1830.122912492;0.0;83.47787702;10989.086339003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11413.44250185631;-0.026723432;16.717258893;0.0;0.0;19.63693133;4.840456387;0.0;0.0;0.0;117.27671591;113.07331761;156.083899667;75.82390613;-0.25871689;62.4146142;14.132571256;13.263978;1.198350981;92.329519342;24.51094568;0.31033591;0.0;453.52017356;0.0;12.0;0.0;0.0;85.221974972;42.402486028;85.02611254;252.649581028;0.0;0.0;0.0;0.0;0.0;0.0;62.732090408;3892.560300176;960.702504972;18721.72;1.434654623;37.029366478;0.0;578.874415189;188.871940623;0.0;0.0;57.236997447;0.13755647;0.8
2021-10-01;98074.04474148048;0.0;15.822821097;1451.152727475;0.0;1135.346071476;0.0;0.0;734.790634902;0.0;0.0;475.82727593;24.338095107;707.19610355;180.99167638;13.317130208;0.526;33.574818783;24.43648054;0.0;0.0;0.0;0.0;62.459769103;0.20058544;0.0;3597.806970768;0.0;98.042301745;6.098011951;0.0;8.110130989;0.0;0.0;0.0;62.580863292;5702.56977082;0.0;0.0;88.0;16.964817141;4956.614700691;770.948269064;0.0;266.135334881;22.0;0.0;0.4;32.97946897;15.304042608;35.959410126;0.0;10.224596774;65.451638432;0.0;0.0;-0.093798181;484.061278216;656.098977369;0.003;128.0;0.0;23.258;0.0;0.0;0.0;0.0;0.0;16.511416961000002;0.0;0.0;0.0;0.0;104.58399706;0.0;0.0;179.68272579;0.0;0.285145066;184.96355641;0.0;0.0;181.715228977;0.0;14.222083162;0.0;0.0;0.0;0.0;10.851680609;0.0;0.0;120.813;0.0;0.0;0.02;0.096;39.912445059;0.0;897.304820968;842.30283848;3502.0639293;4287.81688326;0.771519716;8.646629203;148.00968627;2.254725009;100.62827128;0.328224443;1952.443347989;-0.03076921;0.0;0.0;2800.536600649;5.277322347;0.0;1.595;0.0;0.0;0.0;1251.957679691;8.790816642;0.0;0.0;0.0;0.0;561.9813922;0.0;0.0;0.0;-0.257652211;0.0;0.0;1980.15737449;0.0;0.0;16.461;0.0;0.0;0.025;0.0;0.0;0.0;0.0;89.110479645;0.749959577;0.0;19.233654629;-0.004418283;8.402022624;1570.396733614;0.0;0.111684781;0.0;0.0;2071.384713462;1001.351822366;100.056535228;0.0;0.0;36.171149277;2.0;135.316571223;14.630513461;34.811716933;12.203550871;0.0;1833.122912492;0.0;83.05187702;11118.307851906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11565.581539289466;-0.026723432;16.630258893;0.0;0.0;19.63693133;5.382456387;0.0;0.0;0.0;117.26871591;101.83931761;160.643900333;75.82290613;-0.25871689;62.4146142;14.071571256;13.263978;1.198350981;95.329519342;24.51094568;0.31033591;0.0;442.52017356;0.0;12.0;0.0;0.0;82.714471816;42.343019361;84.94711254;252.649581028;0.0;0.0;0.0;0.0;0.0;0.0;62.172090408;3937.185300176;968.497621846;19719.435;1.434654623;36.880366478;0.0;648.874415189;189.957253526;0.0;0.0;57.246997447;0.13755647;0.8
2021-11-01;98793.227512171;0.0;15.730821097;1461.152727475;0.0;1165.346071476;0.0;0.0;739.918656396;0.0;0.0;536.82727593;24.239095107;711.19610355;198.17867638;13.291130208;0.524;33.392818783;24.43648054;0.0;0.0;0.0;0.0;64.146390527;0.20058544;0.0;3431.187387882;0.0;104.405301745;6.098011951;0.0;8.091130989;0.0;0.0;0.0;62.408618353;5772.56977082;0.0;0.0;88.0;17.418817141;4964.606685196;778.399301724;0.0;256.135334881;22.0;0.0;0.4;32.662830329;15.674042608;35.959410126;0.0;10.477596774;74.240083571;0.0;0.0;-0.093798181;487.75875498;658.690777369;0.003;133.0;0.0;23.567;0.0;0.0;0.0;0.0;0.0;16.511416961000002;0.0;0.0;0.0;0.0;106.88499706;0.0;0.0;189.68272579;0.0;0.283145066;185.35055641;0.0;0.0;180.05045247;0.0;14.222083162;0.0;0.0;0.0;0.0;11.163808803;0.0;0.0;126.953;0.0;0.0;0.02;0.096;39.946445059;0.0;900.629323333;843.77033848;3554.236738528;4337.81688326;0.771519716;8.646629203;163.28968627;2.254725009;100.34027128;0.328224443;2036.975265838;-0.03076921;0.0;0.0;2840.139111109;5.277322347;0.0;1.595;0.0;0.0;0.0;1231.957679691;8.790816642;0.0;0.0;0.0;0.0;600.9813922;0.0;0.0;0.0;-0.257652211;0.0;0.0;2003.05737449;0.0;0.0;16.393;0.0;0.0;0.025;0.0;0.0;0.0;0.0;91.082387247;0.749959577;0.0;19.880654629;-0.004418283;8.402022624;1623.914292753;0.0;0.111684781;0.0;0.0;1978.570014538;1007.351822366;100.056535228;0.0;0.0;35.979149277;2.0;128.049571223;14.628513461;34.829716933;12.203550871;0.0;1823.122912492;0.0;82.44687702;11181.750972336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11518.720576723;-0.026723432;16.543258893;0.0;0.0;19.63693133;6.252456387;0.0;0.0;0.0;117.26071591;102.15531761;157.630704283;75.82090613;-0.25871689;62.4146142;14.011571256;13.263978;1.198350981;98.329519342;24.51094568;0.31033591;0.0;442.52017356;0.0;12.0;0.0;0.0;82.16877286;41.053086028;84.71111254;252.649581028;0.0;0.0;0.0;0.0;0.0;0.0;61.064090408;3961.810300176;901.086500989;20043.892;1.434654623;36.732366478;0.0;728.874415189;211.741540623;0.0;0.0;57.256997447;0.13755647;0.8
2021-12-01;98262.795345682;0.0;15.638821097;1471.152727475;0.0;1215.346071476;0.0;0.0;746.49239085;0.0;0.0;444.82727593;24.200095107;720.39610355;197.23667638;13.265130208;0.521;33.196818783;24.43648054;0.0;0.0;0.0;0.0;62.618203966;0.20058544;0.0;3226.163965281;0.0;108.051301745;6.098011951;0.0;8.072130989;0.0;0.0;0.0;62.130823188;5555.56977082;0.0;0.0;87.0;18.297817141;4874.596823628;775.953159464;0.0;266.135334881;22.0;0.0;0.4;32.346191687;15.533042608;35.959410126;0.0;9.877596774;78.029646968;0.0;0.0;-0.093798181;249.179297248;660.500811874;0.003;143.0;0.0;24.387;0.0;0.0;0.0;0.0;0.0;16.511416961000002;0.0;0.0;0.0;0.0;106.94799706;0.0;0.0;189.68272579;0.0;0.282145066;189.12155641;0.0;0.0;179.385675964;0.0;14.222083162;0.0;0.0;0.0;0.0;11.258947706;0.0;0.0;111.091;0.0;0.0;0.02;0.096;38.816445059;0.0;890.633072581;850.77033848;3631.429180847;4408.00771884;0.771519716;8.646629203;139.04368627;2.254725009;101.05727128;0.328224443;2038.268696376;-0.03076921;0.0;0.0;2856.519864247;5.277322347;0.0;1.595;0.0;0.0;0.0;1141.957679691;8.790816642;0.0;0.0;0.0;0.0;598.9813922;0.0;0.0;0.0;-0.257652211;0.0;0.0;2005.572611087;0.0;0.0;16.325;0.0;0.0;0.025;0.0;0.0;0.0;0.0;93.498917086;0.749959577;0.0;18.856654629;-0.004418283;8.402022624;1575.873443291;0.0;0.111684781;0.0;0.0;2097.559229591;1019.351822366;100.056535228;0.0;0.0;35.771149277;2.0;128.480571223;14.626513461;34.246716933;12.203550871;0.0;1835.122912492;0.0;81.81087702;11178.603013196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11520.859614156;-0.026723432;16.457258893;0.0;0.0;19.63693133;6.764456387;0.0;0.0;0.0;117.25271591;107.53131761;151.073121;75.81990613;-0.25871689;63.590420867;13.950571256;13.263978;1.198350981;33.329519342;24.51094568;0.31033591;0.0;437.52017356;0.0;12.0;0.0;0.0;83.707873667;39.313019361;84.94311254;252.649581028;0.0;0.0;0.0;0.0;0.0;0.0;61.788090408;4016.435300176;936.335526899;20014.707;1.434654623;37.584366478;0.0;798.874415189;232.589479333;0.0;0.0;57.266997447;0.13755647;0.8
